timestamp,use_reduction,latent_dim,conv_blocks,filters,kernel_size,n_train,n_test,classifier_epochs,classifier_batch_size,autoencoder_epochs,autoencoder_batch_size,train_seconds,accuracy,balanced_accuracy,kappa,precision,recall,f1,tn,fp,fn,tp
2026-06-03T10:31:00,True,8,1,[32],3,700,300,12,32,20,32,1.2504222000134178,0.7433333333333333,0.7478632478632479,0.4908754297804814,0.6850828729281768,0.8611111111111112,0.7630769230769231,99,57,20,124
2026-06-03T10:31:02,True,8,1,[32],5,700,300,12,32,20,32,1.2401289000117686,0.7466666666666667,0.7465277777777778,0.49279231179925254,0.7328767123287672,0.7430555555555556,0.7379310344827587,117,39,37,107
2026-06-03T10:31:04,True,8,1,[32],3,700,300,12,32,20,32,1.294960799976252,0.76,0.764155982905983,0.5235574377977766,0.702247191011236,0.8680555555555556,0.7763975155279503,103,53,19,125
2026-06-03T10:31:06,True,8,1,[32],5,700,300,12,32,20,32,1.2999094999977387,0.71,0.7029914529914529,0.4113667117726658,0.8,0.5277777777777778,0.6359832635983264,137,19,68,76
2026-06-03T10:31:08,True,8,2,"[32, 64]",3,700,300,12,32,20,32,1.4840993999969214,0.75,0.7556089743589745,0.5051464766429137,0.6825396825396826,0.8958333333333334,0.7747747747747747,96,60,15,129
2026-06-03T10:31:10,True,8,2,"[32, 64]",5,700,300,12,32,20,32,1.661001500004204,0.7166666666666667,0.7104700854700855,0.4258308565252634,0.7920792079207921,0.5555555555555556,0.6530612244897959,135,21,64,80
2026-06-03T10:31:22,False,,1,[16],3,700,300,12,32,,,1.4568581999919843,0.9633333333333334,0.9642094017094017,0.9266862170087976,0.9403973509933775,0.9861111111111112,0.9627118644067797,147,9,2,142
2026-06-03T10:31:23,False,,1,[16],5,700,300,12,32,,,1.4191960000025574,0.9666666666666667,0.9668803418803419,0.9332621462893753,0.958904109589041,0.9722222222222222,0.9655172413793104,150,6,4,140
2026-06-03T10:31:25,False,,1,[32],3,700,300,12,32,,,1.5787648000114132,0.9533333333333334,0.9532585470085471,0.906517094017094,0.9513888888888888,0.9513888888888888,0.9513888888888888,149,7,7,137
2026-06-03T10:31:27,False,,1,[32],5,700,300,12,32,,,1.607764499989571,0.9666666666666667,0.9663461538461539,0.9331908070550508,0.971830985915493,0.9583333333333334,0.965034965034965,152,4,6,138
2026-06-03T10:31:29,False,,1,[32],3,700,300,12,32,,,1.5478402000153437,0.9266666666666666,0.9246794871794872,0.8525469168900804,0.9692307692307692,0.875,0.9197080291970803,152,4,18,126
2026-06-03T10:31:31,False,,1,[32],5,700,300,12,32,,,1.5977426000172272,0.97,0.9700854700854701,0.9399198931909212,0.9655172413793104,0.9722222222222222,0.9688581314878892,151,5,4,140
2026-06-03T10:31:34,False,,2,"[32, 64]",3,700,300,12,32,,,2.0590284999925643,0.9533333333333334,0.9524572649572649,0.9063670411985019,0.9710144927536232,0.9305555555555556,0.950354609929078,152,4,10,134
2026-06-03T10:31:37,False,,2,"[32, 64]",5,700,300,12,32,,,2.5390927999978885,0.9666666666666667,0.9666132478632479,0.9332264957264957,0.9652777777777778,0.9652777777777778,0.9652777777777778,151,5,5,139
2026-06-03T10:31:44,True,2,1,[16],3,700,300,12,32,20,32,1.1991310000012163,0.55,0.5518162393162394,0.10310922136593148,0.5276073619631901,0.5972222222222222,0.5602605863192183,79,77,58,86
2026-06-03T10:31:46,True,2,1,[16],5,700,300,12,32,20,32,1.2321939000103157,0.5433333333333333,0.5422008547008547,0.0844693932103715,0.524822695035461,0.5138888888888888,0.519298245614035,89,67,70,74
2026-06-03T10:31:47,True,2,1,[32],3,700,300,12,32,20,32,1.2531375999969896,0.53,0.5213675213675214,0.04341926729986434,0.5176470588235295,0.3055555555555556,0.38427947598253276,115,41,100,44
2026-06-03T10:31:49,True,2,1,[32],5,700,300,12,32,20,32,1.2043565000058152,0.54,0.5413995726495726,0.08244680851063835,0.51875,0.5763888888888888,0.5460526315789473,79,77,61,83
2026-06-03T10:31:51,True,2,1,[32],3,700,300,12,32,20,32,1.1975292999995872,0.59,0.5827991452991452,0.1677943166441137,0.6105263157894737,0.4027777777777778,0.48535564853556484,119,37,86,58
2026-06-03T10:31:52,True,2,1,[32],5,700,300,12,32,20,32,1.2316456999978982,0.54,0.5427350427350428,0.08488063660477463,0.5176470588235295,0.6111111111111112,0.5605095541401274,74,82,56,88
2026-06-03T10:31:54,True,2,2,"[32, 64]",3,700,300,12,32,20,32,1.4925052999751642,0.55,0.5440705128205128,0.08906882591093113,0.5428571428571428,0.3958333333333333,0.4578313253012048,108,48,87,57
2026-06-03T10:31:56,True,2,2,"[32, 64]",5,700,300,12,32,20,32,1.5610025000059977,0.54,0.5440705128205128,0.08730158730158721,0.5166666666666667,0.6458333333333334,0.5740740740740741,69,87,51,93
